,ID.org,clean name,match_0,match_1,match_2,match_3,match_4,match_5,match_6,match_7,match_8,match_9
8336,DI4724,ROCKAWAY SENIOR CENTER,"{'address': '9001 Rockaway Beach Blvd; Rockaway Beach, NY 11693', 'score': 0.83, 'name': 'ROCKAWAY SENIOR SERVICES CENTER'}","{'address': '12310 143rd St; Jamaica, NY 11436', 'score': 0.77, 'name': 'ROCKAWAY BLVD SENIOR CITIZEN CENTER'}",{},{},{},{},{},{},{},{}
8337,N348,DOWNTOWN BROOKLYN WATERFRONT LDC,{},{},{},{},{},{},{},{},{},{}
8338,DI2268,HOLY ROSARY CHURCH,"{'address': '1510 Adee Ave; Bronx, NY 10469', 'score': 1.0, 'name': 'HOLY ROSARY CHURCH'}","{'address': '80 Jerome Ave; Staten Island, NY 10305', 'score': 1.0, 'name': 'HOLY ROSARY CHURCH'}",{},{},{},{},{},{},{},{}
8339,RR9400,SI ACBL,{},{},{},{},{},{},{},{},{},{}
8340,DI3374,YAI NYL WILLIAM OCONNOR SCHOOL,"{'address': '1520 E 13th St; Brooklyn, NY 11230', 'score': 0.77, 'name': 'NYL WILLIAM OCONNOR MIDWOOD'}",{},{},{},{},{},{},{},{},{}
8341,N156,PENINSULA HOSPITAL CENTER,"{'address': 'Beach Channel Dr And 51st; Rockaway Park, NY 11694', 'score': 1.0, 'name': 'PENINSULA HOSPITAL CENTER'}",{},{},{},{},{},{},{},{},{}
8342,RR9162,FRATERNIDAD DE LOS ANGELES,"{'address': '666 W 188th St #2M; New York, NY 10040', 'score': 0.98, 'name': 'FRATERNIDAD DE LOS ANGELES '}","{'address': '8312 Northern Blvd; Jackson Heights, NY 11372', 'score': 0.49, 'name': 'LA PERRADA DE CHALO'}","{'address': '572 E 169th St; Bronx, NY 10456', 'score': 0.44, 'name': 'ARTE DE SABOR LATINO LA DANA'}","{'address': '501 Seneca Ave; Ridgewood, NY 11385', 'score': 0.44, 'name': 'LA CAPITAL DE MUNDO DELI'}","{'address': '4120 Greenpoint Ave; Sunnyside, NY 11104', 'score': 0.4, 'name': 'LA POLLERA DE MARIO'}","{'address': '1438 Metropolitan Ave; Bronx, NY 10462', 'score': 0.38, 'name': 'CUISINE DE LA STEPHEN'}",{},{},{},{}
8343,Y386,RIDGEWOOD SENIORS COMMUNITY,"{'address': '16601 Linden Blvd #STE 1; Jamaica, NY 11434', 'score': 0.41, 'name': 'ALLEN COMMUNITY SENIOR CITIZEN CENTER'}",{},{},{},{},{},{},{},{},{}
8344,N142,NORTHERN MANHATTAN COALITION FOR IMMIGRANT RIGHTS,"{'address': '2715 Bainbridge Ave; Bronx, NY 10458', 'score': 0.87, 'name': 'N MANHATTAN COALITION IMMIGRANT RIGHTS'}","{'address': '665 W 182nd St #1; New York, NY 10033', 'score': 0.68, 'name': 'NORRN MANHATTAN COALITION'}",{},{},{},{},{},{},{},{}
8345,DI2864,AMVETS POST 103,{},{},{},{},{},{},{},{},{},{}
8346,DI1443,SOUTH OF NAVY YARDS ARTISTS,"{'address': '326 Wythe Ave; Brooklyn, NY 11249', 'score': 0.53, 'name': 'SOUTH FIRST'}","{'address': '5271 Arthur Kill Rd; Staten Island, NY 10307', 'score': 0.43, 'name': 'SOUTH SHORE SIGN CO'}",{},{},{},{},{},{},{},{}
8347,DI5118,RESPECT FOR ALL ANTIBIAS CURRICULUM,{},{},{},{},{},{},{},{},{},{}
8348,DI2059,HARLEM POLICE ATHLETIC LEAGUE,"{'address': '100 Tompkins Ave; Staten Island, NY 10304', 'score': 0.86, 'name': 'POLICE ATHLETIC LEAGUE'}","{'address': '3115 140th St; Flushing, NY 11354', 'score': 0.86, 'name': 'POLICE ATHLETIC LEAGUE'}","{'address': '1044 41st Ave; Long Island City, NY 11101', 'score': 0.86, 'name': 'POLICE ATHLETIC LEAGUE'}","{'address': '370 Fountain Ave; Brooklyn, NY 11208', 'score': 0.86, 'name': 'POLICE ATHLETIC LEAGUE'}","{'address': '216 Ft Washington Ave; New York, NY 10032', 'score': 0.85, 'name': 'POLICE ATHLETIC LEAGUE '}","{'address': '441 Manhattan Ave; New York, NY 10026', 'score': 0.8, 'name': 'POLICE ATHLETIC LEAGUE DDC'}",{},{},{},{}
8349,N224,WASHINGTON HEIGHTS COMMUNITY SERVICES,"{'address': '149 W 24th St; New York, NY 10011', 'score': 0.57, 'name': 'KOREAN COMMUNITY SERVICES OF METROPOL'}","{'address': '81 Willoughby St #801; Brooklyn, NY 11201', 'score': 0.45, 'name': 'CAY COMMUNITY SVC ORGANIZATION'}",{},{},{},{},{},{},{},{}
8350,DI4111,ARVERNE BY SEA HOMEOWNERSHIP,"{'address': '6306 Beach Front Rd; Arverne, NY 11692', 'score': 0.65, 'name': 'ARVERNE BY  SEA'}","{'address': '5723 Shore Front Pkwy; Arverne, NY 11692', 'score': 0.64, 'name': 'ARVERNE CLEANERS'}","{'address': '354 Beach 56th St; Arverne, NY 11692', 'score': 0.49, 'name': 'ARVERNE TENANT PATROL'}","{'address': '324 Beach 59th St; Arverne, NY 11692', 'score': 0.48, 'name': 'ARVERNE DENTAL'}","{'address': '7508 Beach Channel Dr; Arverne, NY 11692', 'score': 0.48, 'name': 'ARVERNE PILGRIM CHURCH'}","{'address': '1318 Central Ave; Far Rockaway, NY 11691', 'score': 0.45, 'name': 'ARVERNE CHURCH OF GOD'}","{'address': '190 Beach 62nd St; Arverne, NY 11692', 'score': 0.38, 'name': 'WATERS EDGE AT ARVERNE CONDOMINIUMS'}",{},{},{}
8351,RR7355,NY HEALTH REACH,"{'address': '930 Grand Concourse; Bronx, NY 10451', 'score': 0.85, 'name': 'BRONX HEALTH REACH'}","{'address': '2770 Dewey Ave; Bronx, NY 10465', 'score': 0.39, 'name': 'ROZ REACHING OUT FOR ZEAL '}","{'address': '71 W 23rd St #8; New York, NY 10010', 'score': 0.33, 'name': 'REACH INSTITUTE RESOURCE FOR'}","{'address': '450 Fashion Ave; New York, NY 10123', 'score': 0.33, 'name': 'REACH INSTITUTE'}","{'address': '404 5th Ave; New York, NY 10018', 'score': 0.33, 'name': 'REACH INSTITUTE RESOURCE FOR'}",{},{},{},{},{}
8352,DI3219,4J24,{},{},{},{},{},{},{},{},{},{}
8353,DI2811,AFRICAN PEOPLE ALLIANCE,"{'address': '67 Hanson Pl; Brooklyn, NY 11217', 'score': 0.5, 'name': 'PEOPLES ALLIANCE FEDERAL CREDIT UNION'}","{'address': '286 Convent Ave; New York, NY 10031', 'score': 0.49, 'name': 'BOARD FOR  EDUCATION OF PEOPLE OF '}",{},{},{},{},{},{},{},{}
8354,N404,MUHLENBERG COMMUNITY HDFC,"{'address': '1465 Nelson Ave Ofc A; Bronx, NY 10452', 'score': 0.76, 'name': 'HIGHBRIDGE COMMUNITY HDFC'}","{'address': '441 E 155th St; Bronx, NY 10455', 'score': 0.68, 'name': 'SOUTH BRONX COMMUNITY CORP HDFC'}","{'address': '536 W 153rd St; New York, NY 10031', 'score': 0.59, 'name': 'SISTER CECILIA SCHNEIDER COMMUNITY HDFC'}","{'address': '1504 Bedford Ave; Brooklyn, NY 11216', 'score': 0.47, 'name': 'KIANGA HOUSE HDFC '}","{'address': '2895 Frederick Douglass Blvd; New York, NY 10039', 'score': 0.45, 'name': 'BETHANY II HDFC'}","{'address': '257 Greene Ave; Brooklyn, NY 11238', 'score': 0.43, 'name': 'GREEN AVENUE HDFC'}","{'address': '101 W 115th St; New York, NY 10026', 'score': 0.34, 'name': '10109 WEST 115 ST HDFC'}",{},{},{}
8355,DI5102,ST THOMAS MOORE GOLDEN AGE,"{'address': '763 President St; Brooklyn, NY 11215', 'score': 0.67, 'name': 'ST FRANCIS XAVIER GOLDEN AGE'}",{},{},{},{},{},{},{},{},{}
8356,RR8977,411417 WEST 13TH STREET,"{'address': '437 W 13th St; New York, NY 10014', 'score': 0.67, 'name': '40204 WEST 13 ST'}",{},{},{},{},{},{},{},{},{}
8357,A156,AMERICANS FOR ARTS,"{'address': '45 W 53rd St; New York, NY 10019', 'score': 0.76, 'name': 'AMERICAN FOLK ART MUSEUM'}","{'address': '111 Norfolk St; New York, NY 10002', 'score': 0.59, 'name': 'ASIAN AMERICAN ARTS CENTRE'}","{'address': '120 Madison Ave; New York, NY 10016', 'score': 0.59, 'name': 'AMERICAN ACADEMY OF DRAMATIC ARTSNEW'}",{},{},{},{},{},{},{}
8358,DI4199,JASA BROOKDALE,"{'address': '155 Beach 19th St; Far Rockaway, NY 11691', 'score': 0.46, 'name': 'JASA HOUSING'}","{'address': '3161 Brighton 6th St #STE MGMT; Brooklyn, NY 11235', 'score': 0.44, 'name': 'JASA'}","{'address': '131 Beach 19th St; Far Rockaway, NY 11691', 'score': 0.39, 'name': 'JASAJEWISH ASSNSVC FOR AGED'}","{'address': '1540 Van Siclen Ave; Brooklyn, NY 11239', 'score': 0.37, 'name': 'JASA STARRETT SENIOR CTR'}","{'address': '3880 Sedgwick Ave; Bronx, NY 10463', 'score': 0.36, 'name': 'JASA JEWISH ASSN FOR SVCES FOR  AGED'}","{'address': '120 W 76th St; New York, NY 10023', 'score': 0.33, 'name': 'JASA WEST SIDE SENIOR CENTER'}",{},{},{},{}
8359,N199,SOCIETY OF OUR LADY OF MOUNT CARMEL OF ROSEBANK SI,"{'address': '627 E 187th St; Bronx, NY 10458', 'score': 0.53, 'name': 'OUR LADY MT CARMEL CHURCH'}",{},{},{},{},{},{},{},{},{}
8360,RR3887,UNITED PUERTO RICAN ORGANIZATIONS OF SUNSET PARK UPROSE,"{'address': '7TH Ave; Brooklyn, NY 11220', 'score': 0.43, 'name': 'SUNSET PARK AMP RECREATION CENTER'}","{'address': '1378 Jefferson Ave; Brooklyn, NY 11237', 'score': 0.43, 'name': 'QUEBRADILLAS BASEBALL ORGANIZATION'}","{'address': '4222 4th Ave; Brooklyn, NY 11232', 'score': 0.33, 'name': 'SUNSET PARK'}","{'address': '24 W 61st St; New York, NY 10023', 'score': 0.33, 'name': 'NEW YORK PARKS AMP RECREATION'}","{'address': '13 Gramercy Park S; New York, NY 10003', 'score': 0.32, 'name': '13 GRAMERCY PARK SOUTH CORP'}",{},{},{},{},{}
8361,C873,AGING IN AMERICA COMMUNITY SERVICES,"{'address': '1500 Pelham Pkwy S #1; Bronx, NY 10461', 'score': 0.65, 'name': 'AGING IN AMERICA '}","{'address': '2351 Brigham St; Brooklyn, NY 11229', 'score': 0.42, 'name': 'S AND AGING RESOURCE CENTER OF BROOKL'}","{'address': '131 Beach 19th St; Far Rockaway, NY 11691', 'score': 0.32, 'name': 'JASAJEWISH ASSNSVC FOR AGED'}",{},{},{},{},{},{},{}
8362,A2452,PRIMARY STAGES,{},{},{},{},{},{},{},{},{},{}
8363,DI4352,BOYS BUNCH,"{'address': '2638 Gerritsen Ave; Brooklyn, NY 11229', 'score': 0.36, 'name': 'ALL AMERICAN BOYS CLUB '}",{},{},{},{},{},{},{},{},{}
8364,DI3086,HOOPS BY RIVER,"{'address': '336 Ave Y; Brooklyn, NY 11223', 'score': 0.36, 'name': 'HITS AMP HOOPS'}",{},{},{},{},{},{},{},{},{}
8365,A460,BROOKLYNWIDE INTERAGENCY COUNCIL OF AGING,{},{},{},{},{},{},{},{},{},{}
8366,A744,CONCERNED CITIZENS OF GROVE ST,{},{},{},{},{},{},{},{},{},{}
8367,A3206,THROGGS NECK MEMRIAL POST 1456,{},{},{},{},{},{},{},{},{},{}
8368,DI4600,GENESIS HOMES TA,"{'address': '21429 Jamaica Ave; Queens Village, NY 11428', 'score': 0.93, 'name': 'GENESIS HOMES '}","{'address': '330 Hinsdale St; Brooklyn, NY 11207', 'score': 0.9, 'name': 'GENESIS HOMES'}",{},{},{},{},{},{},{},{}
8369,RR8270,LEADERSHIP EXCELLENCE AND ARTIST IC DEVELOPMENT LEAD,"{'address': '1173 50th St; Brooklyn, NY 11219', 'score': 0.32, 'name': 'LEAD ENTERPRIZES'}",{},{},{},{},{},{},{},{},{}
8370,DI251,UNITED NEIGHBORS CIVIC ASSOCIATION,"{'address': '15011 Powells Cove Blvd; Whitestone, NY 11357', 'score': 0.62, 'name': 'WHITESTONE BOOSTERS CIVIC ASSN'}","{'address': '284 New York Ave; Brooklyn, NY 11216', 'score': 0.61, 'name': 'LOLN CIVIC BLOCK ASSOCIATION'}","{'address': '11547 Sutphin Blvd; Jamaica, NY 11434', 'score': 0.52, 'name': 'BETTER COMMUNITY CIVIC ASSN'}","{'address': '3087 Mitchell Pl; Bronx, NY 10465', 'score': 0.51, 'name': 'SCHUYLER HILL CIVIC ASSN '}",{},{},{},{},{},{}
8371,DI3468,NY AFRICAN CHORUS ENSEMBLE,"{'address': '515 W 151st St; New York, NY 10031', 'score': 1.0, 'name': 'NY AFRICAN CHORUS ENSEMBLE'}","{'address': '345 E 93rd St; New York, NY 10128', 'score': 0.6, 'name': 'STERLING MUSIC ENSEMBLES'}","{'address': '225 W 99th St; New York, NY 10025', 'score': 0.57, 'name': 'PARNASSUS CONTEMPORARY MUSIC ENSEMBLE'}","{'address': '160 W 71st St; New York, NY 10023', 'score': 0.57, 'name': 'NEW YORK SYMPHONIC ENSEMBLE'}","{'address': '450 W 37th St #STE 502; New York, NY 10018', 'score': 0.55, 'name': 'ST LUKES CHAMBER ENSEMBLE'}",{},{},{},{},{}
8372,DI2718,FIRST PLACE KIDS,"{'address': '1165 E 54th St Brooklyn Ny #11234; Brooklyn, NY 11234', 'score': 0.47, 'name': 'KID FOCUS A PLACE WHERE KIDS COME FIRST'}","{'address': '782 Halsey St; Brooklyn, NY 11233', 'score': 0.43, 'name': 'KIDS FIRST GROUP FAMILY CHLDCR'}",{},{},{},{},{},{},{},{}
8373,N216,CITY COLLEGE CHILD DEVELOPMENT CENTER,"{'address': '133RD St Convent Ave; New York, NY 10031', 'score': 1.0, 'name': 'CITY COLLEGE CHILD DEVELOPMENT CENTER'}","{'address': '1057 Fulton St; Brooklyn, NY 11238', 'score': 0.76, 'name': 'NELRAK CHILD DEVELOPMENT CENTER'}","{'address': '2723 Church Ave; Brooklyn, NY 11226', 'score': 0.72, 'name': 'KIDS UNIVERSE CHILD DEVELOPMENT CTR'}","{'address': '1240 Webster Ave; Bronx, NY 10456', 'score': 0.7, 'name': 'LOUIS A FICKLING CHILD DEVELOPMENT CE'}","{'address': '9802 62nd Dr; Rego Park, NY 11374', 'score': 0.68, 'name': 'CENTER FOR CHILD DEVELOPMENT'}",{},{},{},{},{}
8374,DI1594,MANHATTAN COMMUNITY BOARD 9,"{'address': '330 W 42nd St; New York, NY 10036', 'score': 0.96, 'name': 'MANHATTAN COMMUNITY BOARD'}","{'address': '1 Met Life Plz; Long Island City, NY 11101', 'score': 0.93, 'name': 'MANHATTAN COMMUNITY BOARD SIX'}","{'address': '200 Varick St #STE 1000; New York, NY 10014', 'score': 0.73, 'name': 'MANHATTAN ELECTIONS BOARD'}",{},{},{},{},{},{},{}
8375,A1232,GOWANUS CANAL COMMUNITY DEVELOPMENT,"{'address': '201 Columbia St; Brooklyn, NY 11231', 'score': 0.69, 'name': 'GOWANUS CANAL DEVELOPMENT COMMUNITY C'}",{},{},{},{},{},{},{},{},{}
8376,RR7508,UPPER MANHATTAN COUNCIL ASSISTING NEIGHBORS UCAN,"{'address': '47 - 46 Vernon Blvd 3rd Floor; Long Island City, NY 11101', 'score': 0.35, 'name': 'MAIDPRO OF MANHATTAN'}","{'address': '509 Madison Ave Rm #604; New York, NY 10022', 'score': 0.31, 'name': 'EXECUTIVE COUNCIL'}",{},{},{},{},{},{},{},{}
8377,DI3675,HEARTSHARE FUNDS FROM 68 PCT LAW ENFORCEMENT EXPLORERS SEE LETTER 111402,{},{},{},{},{},{},{},{},{},{}
8378,DI3026,PEACH TREE GARDEN,"{'address': '7 Luzerne Rd; Queensbury, NY 12804', 'score': 0.8, 'name': 'PEACH TREE DAYCARE'}",{},{},{},{},{},{},{},{},{}
8379,DI4436,FAMILY FRIENDS PEDIATRICTS DEPT,"{'address': '514 49th St; Brooklyn, NY 11220', 'score': 0.42, 'name': 'LMCWIC DEPARTMENT'}","{'address': '450 Clarkson Ave; Brooklyn, NY 11203', 'score': 0.39, 'name': 'DEPT OF DIGESTIVE DISEASES'}","{'address': '10 Union Sq E #5D; New York, NY 10003', 'score': 0.39, 'name': 'NEUROLOGY DEPARTMENT'}",{},{},{},{},{},{},{}
8380,DI4734,MR BS HOMES,"{'address': '833 State Route #9; Queensbury, NY 12804', 'score': 0.46, 'name': 'MR BS BEST BEEF AMP SUBS'}",{},{},{},{},{},{},{},{},{}
8381,N271,UNIFORMED FIREFIGHTERS ASSOCIATION,"{'address': '204 E 23rd St; New York, NY 10010', 'score': 0.77, 'name': 'UNIFORMED FIREFIGHTERS SCHOLARSHIP FUND'}",{},{},{},{},{},{},{},{},{}
8382,DI3545,MOTT HALL HIGH SCHOOL,"{'address': '6 Edgecombe Ave; New York, NY 10030', 'score': 1.0, 'name': 'MOTT HALL HIGH SCHOOL'}","{'address': '1595 Bathgate Ave; Bronx, NY 10457', 'score': 0.88, 'name': 'MOTT HALL BRONX HIGH SCHOOL'}",{},{},{},{},{},{},{},{}
8383,RR3942,CATHOLIC CHARITIES,{},{},{},{},{},{},{},{},{},{}
8384,RR2860,ROMAN CATH CHURCH OF OUR LADY OF LOURDES IN QUEENS VILLAGE,{},{},{},{},{},{},{},{},{},{}
8385,DI615,COUNCIL DISTRICT 49TH PTAS,{},{},{},{},{},{},{},{},{},{}
8386,DI881,SAY AH,"{'address': '7901 Broadway; Elmhurst, NY 11373', 'score': 0.62, 'name': 'SAYAH SAFI'}",{},{},{},{},{},{},{},{},{}
8387,DI3693,HOLY FAMILY YOUTH COUNCIL,"{'address': '315 E 47th St; New York, NY 10017', 'score': 0.7, 'name': 'HOLY FAMILY CHURCH'}","{'address': '205 13th St; Brooklyn, NY 11215', 'score': 0.7, 'name': 'HOLY FAMILY CHURCH'}",{},{},{},{},{},{},{},{}
8388,Y446,HISPANIC YOUNG PEOPLES ALTERNATIVES,{},{},{},{},{},{},{},{},{},{}
8389,A1631,LATIN AMERICAN THEATER ENSBL,"{'address': '111 W 46th St; New York, NY 10036', 'score': 0.61, 'name': ' AMERICAN PLACE ATRE '}","{'address': '314 W 54th St; New York, NY 10019', 'score': 0.59, 'name': 'AMERICAN ATRE OF ACTORS'}","{'address': '145 W 46th St; New York, NY 10036', 'score': 0.59, 'name': 'AMERICAN GLOBE ATRE LTD'}","{'address': '630 9th Ave #809; New York, NY 10036', 'score': 0.58, 'name': 'AMERICAN PLACE ATRE '}","{'address': '302 W 91st St; New York, NY 10024', 'score': 0.57, 'name': 'AMERICAN SHAKESPEARE ATER'}","{'address': '227 W 42nd St; New York, NY 10036', 'score': 0.56, 'name': 'AMERICAN AIRLINES ATRE'}",{},{},{},{}
8390,DI94,ALPHA WORKSHOPS,"{'address': '245 W 29th St; New York, NY 10001', 'score': 0.97, 'name': 'ALPHA WORKSHOPS '}","{'address': '145W 28th St 3rd Floor; New York, NY 10001', 'score': 0.59, 'name': ' ACTORS ATRE WORKSHOP '}","{'address': '520 E 12th St #APT 2D; New York, NY 10009', 'score': 0.5, 'name': 'JASON BENNETT ACTORS WORKSHOP'}",{},{},{},{},{},{},{}
8391,RR4873,MOSHOLU JEROME E GUN HILL RD DISTRICT MANAGEMENT ASSOCIATION,"{'address': '47 E Gun Hill Rd; Bronx, NY 10467', 'score': 0.36, 'name': 'AMG GUN HILL QUICKSERVE'}",{},{},{},{},{},{},{},{},{}
8392,A1862,MORRISJUMEL MANSION,"{'address': '65 Jumel Ter; New York, NY 10032', 'score': 1.0, 'name': 'MORRISJUMEL MANSION'}",{},{},{},{},{},{},{},{},{}
8393,RR9049,CENTER FOR EDUCATIONAL OPTIONS,"{'address': '1115 Broadway 12; New York, NY 10010', 'score': 0.4, 'name': 'OPTIONS FOR COLLEGE '}","{'address': '352 W 110th St; New York, NY 10025', 'score': 0.38, 'name': 'OPTIONS'}","{'address': '593 Columbus Ave; New York, NY 10024', 'score': 0.38, 'name': 'OPTIONS'}","{'address': '22 E 41st St; New York, NY 10017', 'score': 0.37, 'name': 'OPTIONS FOR COLLEGE'}",{},{},{},{},{},{}
8394,A406,BRONX PROVIDER CONSUMER ALLIANCE RES CENTER,{},{},{},{},{},{},{},{},{},{}
8395,RR2880,STATEN ISLAND INTERAGENCY COUNCIL FOR AGING,"{'address': '200 Lafayette Ave; Staten Island, NY 10301', 'score': 0.59, 'name': 'STATEN ISLAND CARE CENTER'}","{'address': '190 Sprague Ave; Staten Island, NY 10307', 'score': 0.58, 'name': 'STATEN ISLAND COMMUNITY RESOURCES'}",{},{},{},{},{},{},{},{}
8396,DI4778,JCC SADS,{},{},{},{},{},{},{},{},{},{}
8397,C4077,EAST NY FAMILY DAY CARE,"{'address': '1 W 112th St; New York, NY 10026', 'score': 0.77, 'name': 'EAST CALVARY DAY CARE'}","{'address': '1113 Colgate Ave; Bronx, NY 10472', 'score': 0.65, 'name': 'EAST BRONX N A A C P DAY CARE'}","{'address': '4102 White Plains Rd; Bronx, NY 10466', 'score': 0.62, 'name': 'NORTH EAST BRONX DAY CARE'}","{'address': '2949 Gillmore St; East Elmhurst, NY 11369', 'score': 0.58, 'name': 'EAST ELMHURST DAY CARE CENTER'}",{},{},{},{},{},{}
8398,RR3309,OUR SAVIOUR LUTHERAN SCHOOL,"{'address': '6433 Woodhaven Blvd; Rego Park, NY 11374', 'score': 0.94, 'name': 'OUR SAVIOUR LURAN SCHOOL'}","{'address': '1734 Williamsbridge Rd; Bronx, NY 10461', 'score': 0.78, 'name': 'OUR SAVIOUR LURAN CHURCH'}",{},{},{},{},{},{},{},{}
8399,A2584,RED HOOK ARTS,"{'address': '150 W 28th St; New York, NY 10001', 'score': 0.53, 'name': 'REDT ART STUDIOS '}","{'address': '13520 39th Ave; Flushing, NY 11354', 'score': 0.4, 'name': 'CHINA RED WALL GALLERY'}",{},{},{},{},{},{},{},{}
8400,Y319,FIRST PRESBYTERIAN CHURCH,{},{},{},{},{},{},{},{},{},{}
8401,DI3329,AQUINAS HOUSING FOR DURAN SISTERS ORGANIZATION,"{'address': '1945 Vyse Ave; Bronx, NY 10460', 'score': 0.55, 'name': 'AQUINAS HOUSING CORP'}","{'address': '876 Elsmere Pl; Bronx, NY 10460', 'score': 0.55, 'name': 'AQUINAS HOUSING CORP'}","{'address': '1879 Clinton Ave; Bronx, NY 10457', 'score': 0.55, 'name': 'AQUINAS HOUSING CORP'}",{},{},{},{},{},{},{}
8402,A2381,PEARL THEATER,"{'address': '48 W 25th St; New York, NY 10010', 'score': 0.78, 'name': 'PEARL ATRE'}","{'address': '555 W 42nd St; New York, NY 10036', 'score': 0.75, 'name': ' PEARL ATRE'}","{'address': '307 W 38th St #1805; New York, NY 10018', 'score': 0.51, 'name': 'PEARL ATRE CO COSTUME SHOP'}","{'address': '80 Saint Marks Pl; New York, NY 10003', 'score': 0.49, 'name': 'PEARL ATRE  CO BOX OFFIC'}",{},{},{},{},{},{}
8403,DI475,STEPS TO END FAMILY VIOLENCE,"{'address': '87 Lafayette St; New York, NY 10013', 'score': 0.53, 'name': 'NEW YORKERS AGAINST GUN VIOLENCE'}","{'address': '54 E 130th St; New York, NY 10037', 'score': 0.32, 'name': 'VIOLENCE INTERVENTION PROGRAM'}",{},{},{},{},{},{},{},{}
8404,N210,SUNNYSIDE DRUM CORPS,"{'address': '4312 46th St; Sunnyside, NY 11104', 'score': 1.0, 'name': 'SUNNYSIDE DRUM CORPS'}",{},{},{},{},{},{},{},{},{}
8405,RR7799,CHILDRENS ADVOCACY CENTER OF MANHATTAN,"{'address': '3314 Steuben Ave; Bronx, NY 10467', 'score': 0.71, 'name': 'CHILD ADVOCACY CENTER'}",{},{},{},{},{},{},{},{},{}
8406,RR7334,NEIGHBORHOOD WOMEN OF,"{'address': '249 Manhattan Ave; Brooklyn, NY 11211', 'score': 0.74, 'name': 'NEIGHBORHOOD WOMEN OF WILLIAMSBURGGR'}","{'address': '150 Broadway Rm #2101; New York, NY 10038', 'score': 0.73, 'name': 'NEIGHBORHOOD RESTORE'}","{'address': '2348 Adam Clayton Powell Jr Blvd; New York, NY 10030', 'score': 0.41, 'name': 'IRIS HOUSE A CENTER FOR WOMENS LIVING'}","{'address': '12F; New York, NY 10010', 'score': 0.33, 'name': 'WOMENS CITY CLUB OF NEW YORK'}",{},{},{},{},{},{}
8407,RR8487,NY PROVINCE OF SOCIETY OF JESUS,"{'address': '39 E 83rd St; New York, NY 10028', 'score': 0.93, 'name': 'N Y PROVE OF SOCIETY OF JESUS'}","{'address': '39E 83er St; New York, NY 10028', 'score': 0.61, 'name': 'USA NORAST PROVE OF  SOCIETY'}",{},{},{},{},{},{},{},{}
8408,RR7521,WHITESTONE SCHOOL FOR CHILD,"{'address': '15034 12th Ave; Whitestone, NY 11357', 'score': 0.58, 'name': 'WHITESTONE ACADEMY'}",{},{},{},{},{},{},{},{},{}
8409,RR8907,VILLAGE VIEW HOUSING,"{'address': '175 E 4th St; New York, NY 10009', 'score': 0.89, 'name': 'VILLAGE VIEW HOUSING CORP'}","{'address': '60 1st Ave; New York, NY 10009', 'score': 0.89, 'name': 'VILLAGE VIEW HOUSING CORP'}","{'address': '410 E 6th St; New York, NY 10009', 'score': 0.89, 'name': 'VILLAGE VIEW HOUSING CORP'}","{'address': '63 Ave A; New York, NY 10009', 'score': 0.6, 'name': 'VIEW HOUSING VILLAGE'}",{},{},{},{},{},{}
8410,DI366,UPPER PARK AVENUE COMMUNITY ASSOCIATION,"{'address': '321 Ave N; Brooklyn, NY 11230', 'score': 0.56, 'name': 'AVENUE N JEWISH COMMUNITY CTR'}","{'address': '911 Flatbush Ave; Brooklyn, NY 11226', 'score': 0.55, 'name': 'CHURCH AVENUE MERCHANTS BLOCK ASSOCIA'}","{'address': '19 Winthrop St; Brooklyn, NY 11225', 'score': 0.55, 'name': 'CHURCH AVENUE MERCHANTS BLOCK ASSOCIA'}","{'address': '16421 Hillside Ave; Jamaica, NY 11432', 'score': 0.55, 'name': 'CHURCH AVENUE MERCHANTS BLOCK ASSOCIA'}","{'address': '787 Lafayette Ave; Brooklyn, NY 11221', 'score': 0.55, 'name': 'CHURCH AVENUE MERCHANTS BLOCK ASSOCIA'}","{'address': '85 Watkins St; Brooklyn, NY 11212', 'score': 0.43, 'name': 'CHURCH AVE MERCHANTS BLOCK ASSN'}",{},{},{},{}
8411,A2379,PAUL TAYLOR DANCE FOUNDATION PAUL TAYLOR DANCE,"{'address': '551 Grand St A; New York, NY 10002', 'score': 0.76, 'name': 'PAUL TAYLOR DANCE FOUNDATION'}","{'address': '457 Fdr Dr #APT 100A-2; New York, NY 10002', 'score': 0.64, 'name': 'TAYLOR PAUL DANCE FOUNDATION '}",{},{},{},{},{},{},{},{}
8412,124,NEW HEIGHTS ACADEMY,"{'address': '93 Nagle Ave; New York, NY 10040', 'score': 0.76, 'name': 'WASHINGTON HEIGHTS ACADEMY'}","{'address': '371 Ft Washington Ave; New York, NY 10033', 'score': 0.76, 'name': 'WASHINGTON HEIGHTS ACADEMY'}","{'address': '81 Atlantic Ave; Brooklyn, NY 11201', 'score': 0.68, 'name': 'BROOKLYN HEIGHTS JEWISH ACADEMY'}","{'address': '7814 Roosevelt Ave; Jackson Heights, NY 11372', 'score': 0.67, 'name': 'JACKSON HEIGHTS LEARNING ACADEMY'}","{'address': '220-12 Linden Blvd; Cambria Heights, NY 11411', 'score': 0.62, 'name': 'CAMBRIA HEIGHTS CHRISTIAN ACADEMY'}","{'address': '18804 91st Ave; Hollis, NY 11423', 'score': 0.57, 'name': 'PS 326 CAMBRIA HEIGHTS ACADEMY ELEMEN'}",{},{},{},{}
