,ein,ID.org,name,city,DOS ID,Current Entity Name,date,processed_name,match_rate,good_match
391,136400571.0,A1178,FUND FOR PUBLIC SCHOOLS,,5073.0,"THE FUND FOR PUBLIC SCHOOLS, INC.",12/29/82,FUND FOR PUBLIC SCHOOLS,1.0,1.0
392,133946799.0,A1179,FUNDING EXCHANGE,NEW YORK,2035.0,"FUNDING EXCHANGE, INC.",9/11/79,FUNDING EXCHANGE,1.0,1.0
444,237021273.0,A1244,GREATER JAMAICA DEVELOPMENT,JAMAICA,2134.0,GREATER JAMAICA DEVELOPMENT CORPORATION,9/22/67,GREATER JAMAICA DEVELOPMENT,1.0,1.0
445,112746656.0,A1244.1,JAMAICA CENTER HOLDING IN,JAMAICA,2592.0,"JAMAICA CENTER HOLDING COMPANY, INC.",12/12/84,JAMAICA CENTER HOLDING IN,0.980392157,1.0
446,130797310.0,A1245,GREATER NY SAFETY COUNCIL,NEW YORK,2141.0,"GREATER NEW YORK SAFETY COUNCIL, INC.",1/15/36,GREATER NY SAFETY COUNCIL,0.892857143,1.0
447,110578480.0,A1246,GREATER NY AUTOMOBILE DEALERS ASSOCIATION,WHITESTONE,2512.0,"INTERCOUNTY AUTOMOBILE DEALERS ASSOCIATION, INC.",11/21/52,GREATER NY AUTOMOBILE DEALERS ASSOCIATION,0.86746988,1.0
448,131552496.0,A1247,GREATER NY HOSPITAL FOUNDATION,NEW YORK,2139.0,"GREATER NEW YORK HOSPITAL FOUNDATION, INC.",5/19/78,GREATER NY HOSPITAL FOUNDATION,0.9090909090000001,1.0
449,112382250.0,A1248,GREATER RIDGEWOOD RESTORATION,RIDGEWOOD,5101.0,THE GREATER RIDGEWOOD RESTORATION CORPORATION,12/11/74,GREATER RIDGEWOOD RESTORATION,1.0,1.0
452,112791048.0,A1250,GREATER WHITESTONE TAXPAYERS COMMUNITY CENTER,WHITESTONE,5103.0,"THE GREATER WHITESTONE TAXPAYERS COMMUNITY CENTER, INC.",4/10/86,GREATER WHITESTONE TAXPAYERS COMMUNITY CENTER,1.0,1.0
453,112508190.0,A1251,GREATER WOODHAVEN DEVELOPMENT,WOODHAVEN,2145.0,GREATER WOODHAVEN DEVELOPMENT CORP.,6/16/78,GREATER WOODHAVEN DEVELOPMENT,1.0,1.0
454,113344610.0,A1252,GREEK AMERICAN BROADCASTING INFORMATION AND CULTURAL ACTIVITIES,,2150.0,GREEK AMERICAN BROADCASTING INFORMATION AND CULTURAL ACTIVITIES CORPORATION,6/4/96,GREEK AMERICAN BROADCASTING INFORMATION AND CULTURAL ACTIVITIES,1.0,1.0
455,131739966.0,A1253,GREEK AMERICAN INSTITUTE OF NY,BRONX,2152.0,GREEK AMERICAN INSTITUTE OF NEW YORK INC.,7/3/69,GREEK AMERICAN INSTITUTE OF NY,0.9090909090000001,1.0
456,112468882.0,A1254,GREEK CULTURAL CENTER,ASTORIA,2153.0,"GREEK CULTURAL CENTER, INC.",4/26/78,GREEK CULTURAL CENTER,1.0,1.0
459,,A1257,GREEK ORTHODOX LADIES PHILOPTOCHOS SOCIETY,,2155.0,"GREEK ORTHODOX LADIES PHILOPTOCHOS SOCIETY, INC.",3/16/44,GREEK ORTHODOX LADIES PHILOPTOCHOS SOCIETY,1.0,1.0
460,132903183.0,A1258,GREEN GUERILLAS,NEW YORK,2157.0,"GREEN GUERILLAS, INC.",10/8/76,GREEN GUERILLAS,1.0,1.0
461,133481845.0,A1259,GREENBELT CONSERVANCY,STATEN ISLAND,2156.0,"GREEN BELT CONSERVANCY, INC.",8/31/88,GREENBELT CONSERVANCY,0.9767441859999999,1.0
443,113352693.0,A1243.1,GREATER FLATBUSH COMMUNITY SERVICES,,2130.0,GREATER FLATBUSH COMMUNITY SERVICES CORPORATION,5/8/96,GREATER FLATBUSH COMMUNITY SERVICES,1.0,1.0
462,237259680.0,A126,AMERICAN BRASS CHMBR MSC ASSOCIATION,,222.0,"AMERICAN BRASS CHAMBER MUSIC ASSOCIATION, INC.",8/21/72,AMERICAN BRASS CHMBR MSC ASSOCIATION,0.947368421,1.0
465,161020460.0,A1263,GREGG SMITH SINGERS,NEW YORK,2171.0,"GREGG SMITH SINGERS, INC.",3/29/73,GREGG SMITH SINGERS,1.0,1.0
467,134110220.0,A1267,GSUC CHILD DEVELOPMENT AND LEARN ING CENTER,,2181.0,"GSUC CHILD DEVELOPMENT AND LEARNING CENTER, INC.",2/22/00,GSUC CHILD DEVELOPMENT AND LEARN ING CENTER,0.9882352940000001,1.0
468,116003433.0,A1268,GUARDIANS OF SICK,BROOKLYN,2183.0,"GUARDIANS OF THE SICK, INC.",2/10/58,GUARDIANS OF SICK,1.0,1.0
471,160743902.0,A127.2,AMERICAN CANCER SOCIETY,E SYRACUSE,225.0,"AMERICAN CANCER SOCIETY, INC.",5/15/22,AMERICAN CANCER SOCIETY,1.0,1.0
472,112326039.0,A1270,GUIDANCE CENTER OF BROOKLYN,BROOKLYN,5110.0,"THE GUIDANCE CENTER OF BROOKLYN, INC.",2/3/72,GUIDANCE CENTER OF BROOKLYN,1.0,1.0
473,116037766.0,A1271,GUILD FOR EXCEPTIONAL CHILDREN,BROOKLYN,5111.0,"THE GUILD FOR EXCEPTIONAL CHILDREN, INC.",3/19/58,GUILD FOR EXCEPTIONAL CHILDREN,1.0,1.0
478,133054168.0,A1280,HOMEE CLINIC,BRONX,2366.0,"H.O.M.E.E. CLINIC, INC.",10/7/80,HOMEE CLINIC,0.857142857,1.0
479,113037764.0,A1281,HAAZINU CHARITABLE FOUNDATION,BROOKLYN,2186.0,HAAZINU CHARITABLE FOUNDATION,6/13/90,HAAZINU CHARITABLE FOUNDATION,1.0,1.0
480,112423857.0,A1283,HAITIAN AMERICANS UNITED FOR PROGRESS,CAMBRIA HEIGHTS,5113.0,"THE HAITIAN AMERICANS UNITED FOR PROGRESS, INC.",6/9/76,HAITIAN AMERICANS UNITED FOR PROGRESS,1.0,1.0
481,112648501.0,A1284,HAITIAN CENTERS COUNCIL,BROOKLYN,2194.0,"HAITIAN CENTERS COUNCIL, INC.",5/3/83,HAITIAN CENTERS COUNCIL,1.0,1.0
482,112750951.0,A1285,HAITIAN COMMUNITY HEALTH INFO AND REFERRAL CENTER,BROOKLYN,2195.0,"HAITIAN COMMUNITY HEALTH INFORMATION AND REFERRAL CENTER, INC.",7/22/85,HAITIAN COMMUNITY HEALTH INFO AND REFERRAL CENTER,0.933333333,1.0
483,112531204.0,A1286,HAITIAN SOCIETY FOR MUTUAL AID,QUEENS VILLAGE,2197.0,"HAITIAN SOCIETY FOR MUTUAL AID, INC.",12/20/78,HAITIAN SOCIETY FOR MUTUAL AID,1.0,1.0
485,132829756.0,A1288,HALEAKALA,NEW YORK,2200.0,"HALEAKALA, INC.",1/31/74,HALEAKALA,1.0,1.0
487,237401192.0,A1290,HANDICAPPED ADULTS ASSOCIATION,BRONX,2210.0,HANDICAPPED ADULTS ASSOCIATION INC.,6/27/73,HANDICAPPED ADULTS ASSOCIATION,1.0,1.0
464,133301412.0,A1262,GREENWICH VILLAGE YOUTH COUNCIL,NEW YORK,2169.0,"GREENWICH VILLAGE YOUTH COUNCIL, INC.",2/24/78,GREENWICH VILLAGE YOUTH COUNCIL,1.0,1.0
297,133898529.0,A1068,FIFTY PLUS,STATEN BLVD,1811.0,FIFTY PLUS INC.,5/23/95,FIFTY PLUS,1.0,1.0
441,135572813.0,A1241,GREATER BLOUSE SKIRT AND UNDERGARMENT ASSOCIATION,NEW YORK,2128.0,"GREATER BLOUSE, SKIRT & UNDERGARMENT ASS'N., INC.",11/28/33,GREATER BLOUSE SKIRT AND UNDERGARMENT ASSOCIATION,0.8636363640000001,1.0
439,113293282.0,A124,AMERICAN ASSOCIATION OF INVALIDS AND VETERANS OF WWII FROM USSR,BROOKLYN,217.0,"AMERICAN ASSOCIATION OF INVALIDS AND VETERANS OF WORLD WAR II FROM THE FORMER U.S.S.R., INC.",11/2/95,AMERICAN ASSOCIATION OF INVALIDS AND VETERANS OF WWII FROM USSR,0.875,1.0
393,237057226.0,A118,AMAS MUSICAL THEATER,NEW YORK,206.0,"AMAS MUSICAL THEATRE, INC.",4/8/69,AMAS MUSICAL THEATER,0.95,1.0
394,113437739.0,A119,AMATEUR ATHLETIC CLUB OF NY,,207.0,"AMATEUR ATHLETIC CLUB OF N.Y., INC.",2/23/98,AMATEUR ATHLETIC CLUB OF NY,0.981818182,1.0
395,133946799.0,A1191,GALE GATES ET AL,NEW YORK,2039.0,"GALE GATES ET AL., INC.",6/19/97,GALE GATES ET AL,1.0,1.0
396,112302049.0,A1192,GALLERY PLAYERS,BROOKLYN,2040.0,"GALLERY PLAYERS, INC.",4/23/68,GALLERY PLAYERS,1.0,1.0
397,113003416.0,A1193,GARDEN CLUB OF LAURELTON,LAURELTON,5077.0,"THE GARDEN CLUB OF LAURELTON, INC.",11/14/88,GARDEN CLUB OF LAURELTON,1.0,1.0
399,113104677.0,A1196,GARMENT INDUSTRY DEVELOPMENT,BROOKLYN,5078.0,THE GARMENT INDUSTRY DEVELOPMENT CORPORATION,6/11/84,GARMENT INDUSTRY DEVELOPMENT,1.0,1.0
400,132572597.0,A1198,GATEWAY COUNSELING CENTER,NEW YORK,2050.0,"GATEWAY COUNSELING CENTER, INC.",5/3/88,GATEWAY COUNSELING CENTER,1.0,1.0
403,133064327.0,A1201,GATEWAY SYMPHONY STATEN ISLAND,STATEN ISLAND,5080.0,"THE GATEWAY SYMPHONY OF STATEN ISLAND, INC.",1/13/81,GATEWAY SYMPHONY STATEN ISLAND,0.9523809520000001,1.0
406,133130146.0,A1205,GAY MEN OF AFRICAN DESCENT,NEW YORK,2052.0,"GAY MEN OF AFRICAN DESCENT, INC.",10/3/90,GAY MEN OF AFRICAN DESCENT,1.0,1.0
407,133629594.0,A1206,GAY MENS HEALTH CRISIS,BRONX,2053.0,"GAY MEN'S HEALTH CRISIS, INC.",6/30/82,GAY MENS HEALTH CRISIS,0.977777778,1.0
408,113134570.0,A1207,GENERAL DEVELOPMENT AND ORIENTATION COUNCIL,KEW GARDENS,2061.0,"GENERAL DEVELOPMENT AND ORIENTATION COUNCIL, INC.",2/28/84,GENERAL DEVELOPMENT AND ORIENTATION COUNCIL,1.0,1.0
409,113134570.0,A1208,GENERAL HUMAN OUTREACH IN COMMUNITY,KEW GARDENS,2062.0,GENERAL HUMAN OUTREACH IN THE COMMUNITY INCORPORATED,7/27/92,GENERAL HUMAN OUTREACH IN COMMUNITY,0.8433734940000001,1.0
412,116076710.0,A1211,GERRITTSEN BEACH FIRE VOLS,BROKLYN,2070.0,"GERRITTSEN BEACH FIRE VOLUNTEERS, INC.",1/8/34,GERRITTSEN BEACH FIRE VOLS,0.896551724,1.0
413,133579328.0,A1212,GERTRUDE STEIN REPERTORY THT,NEW YORK,5083.0,THE GERTRUDE STEIN REPERTORY THEATRE,10/1/90,GERTRUDE STEIN REPERTORY THT,0.933333333,1.0
440,133862351.0,A1240,GREAT SMALL WORKS,NEW YORK,2149.0,"GREAT SMALL WORKS, INC.",11/29/95,GREAT SMALL WORKS,1.0,1.0
414,133623815.0,A1213,GINA GIBNEY DANCE,NEW YORK,2077.0,"GINA GIBNEY DANCE, INC.",2/26/91,GINA GIBNEY DANCE,1.0,1.0
417,237336330.0,A1216,GLEN OAKS VOLUNTEER AMBULANCE CORPS,FLORAL PARK,2091.0,"GLEN OAKS VOLUNTEER AMBULANCE CORPS, INC.",8/23/73,GLEN OAKS VOLUNTEER AMBULANCE CORPS,1.0,1.0
418,112502910.0,A1217,GLENDALE CIVILIAN OBSERVATION PATROL,GLENDALE,5085.0,"THE GLENDALE CIVILIAN OBSERVATION PATROL, INC.",12/2/77,GLENDALE CIVILIAN OBSERVATION PATROL,1.0,1.0
419,237348786.0,A1218,GLENDALE VOLUNTEER AMBULANCE CORPS,RIDGEWOOD,2088.0,"GLENDALE VOLUNTEER AMBULANCE CORPS, INC.",9/18/73,GLENDALE VOLUNTEER AMBULANCE CORPS,1.0,1.0
420,,A1219,GLENWOOD TENANTS ASSOCIATION,,2093.0,"GLENWOOD TENANTS ASSOCIATION, INC.",9/6/67,GLENWOOD TENANTS ASSOCIATION,1.0,1.0
422,133366846.0,A1220,GODS LOVE WE DELIVER,NEW YORK,2102.0,"GOD'S LOVE WE DELIVER, INC.",4/17/86,GODS LOVE WE DELIVER,0.975609756,1.0
423,112530329.0,A1221,GODIAN FELLOWSHIP,JAMAICA,5087.0,THE GODIAN FELLOWSHIP INC.,12/17/80,GODIAN FELLOWSHIP,1.0,1.0
425,136400310.0,A1223,GOLDMAN MEMORIAL BAND,NEW YORK,5089.0,"THE GOLDMAN MEMORIAL BAND, INC.",1/16/73,GOLDMAN MEMORIAL BAND,1.0,1.0
426,112644177.0,A1224,GOLIARD CONCERTS,ASTORIA,2105.0,"GOLIARD CONCERTS, INC.",6/11/87,GOLIARD CONCERTS,1.0,1.0
428,113025891.0,A1226,GOOD SAMARITAN FULTON DAY CARE CENTER,BROOKLYN,2108.0,"GOOD SAMARITAN FULTON DAY CARE CENTER, INC.",12/21/90,GOOD SAMARITAN FULTON DAY CARE CENTER,1.0,1.0
430,111950787.0,A1228,GORMAN YOUTH GROUP,BROOKLYN,2114.0,GORMAN YOUTH GROUP,8/3/00,GORMAN YOUTH GROUP,1.0,1.0
431,133618577.0,A1229,GOTHAM DANCE,NEW YORK,2116.0,"GOTHAM DANCE, INC.",4/30/91,GOTHAM DANCE,1.0,1.0
434,112498292.0,A1232,GOWANUS CANAL COMMUNITY DEVELOPMENT,BROOKLYN,5091.0,THE GOWANUS CANAL COMMUNITY DEVELOPMENT CORPORATION,12/1/78,GOWANUS CANAL COMMUNITY DEVELOPMENT,1.0,1.0
435,134131863.0,A1233,GRACE FOUNDATION OF NY,,5093.0,THE GRACE FOUNDATION OF NEW YORK,8/17/00,GRACE FOUNDATION OF NY,0.88,1.0
438,136197291.0,A1239,GREAT KILLS LITTLE LEAGUE,STATEN ISLAND,5105.0,"THE GREAT KILLS LITTLE LEAGUE, INC.",3/20/63,GREAT KILLS LITTLE LEAGUE,1.0,1.0
416,113047106.0,A1215,GLEN OAKS LITTLE LEAGUE,,2090.0,"GLEN OAKS LITTLE LEAGUE, INC.",12/12/61,GLEN OAKS LITTLE LEAGUE,1.0,1.0
488,112969718.0,A1291,HANDS ON SIGN INTERPRETED PERF,NEW YORK,2212.0,"HANDS ON SIGN INTERPRETED PERFORMANCES, INC.",1/20/89,HANDS ON SIGN INTERPRETED PERF,0.882352941,1.0
296,,A1067,FIFTH AVE BOARD OF TRADE,,1809.0,"FIFTH AVENUE BOARD OF TRADE, INC.",2/8/93,FIFTH AVE BOARD OF TRADE,0.9411764709999999,1.0
294,134058172.0,A1065,FESTIVAL BAND,,1807.0,"FESTIVAL BAND, INC.",4/16/99,FESTIVAL BAND,1.0,1.0
82,,85,JOHN JAY COLLEGE OF CRIMINAL JUSTICE,,1007.0,"CHILDREN'S CENTER OF JOHN JAY COLLEGE OF CRIMINAL JUSTICE, INC.",3/17/93,JOHN JAY COLLEGE OF CRIMINAL JUSTICE,0.774193548,1.0
84,112050344.0,87,KINGSBOROUGH COMMUNITY COLLEGE,BROOKLYN,5205.0,"THE KINGSBOROUGH COMMUNITY COLLEGE FOUNDATION, INC.",11/1/82,KINGSBOROUGH COMMUNITY COLLEGE,0.845070423,1.0
85,131656679.0,88,NORTHSIDE CENTER FOR CHILD DEVELOPMENT,NEW YORK,3485.0,"NORTHSIDE CENTER FOR CHILD DEVELOPMENT, INC.",12/8/47,NORTHSIDE CENTER FOR CHILD DEVELOPMENT,1.0,1.0
87,133896296.0,90,FEGS HOME CARE SERVICES,NEW YORK,1803.0,"FEGS HOME CARE SERVICES, INC.",10/31/84,FEGS HOME CARE SERVICES,1.0,1.0
90,133964284.0,93,INDEPENDENCE CARE SYSTEM,BRONX,2463.0,"INDEPENDENCE CARE SYSTEM, INC.",6/19/97,INDEPENDENCE CARE SYSTEM,1.0,1.0
98,134032360.0,101,GREATER ZION HILL,,2146.0,GREATER ZION HILL CENTER INC.,11/2/98,GREATER ZION HILL,0.8292682929999999,1.0
102,133049626.0,105,NY PARENTS OF LESBIANS AND GAY MEN DBA PFLAG NY,,3359.0,"NEW YORK CITY PARENTS OF LESBIANS AND GAY MEN, INC.",9/5/80,NY PARENTS OF LESBIANS AND GAY MEN DBA PFLAG NY,0.739130435,1.0
107,113272603.0,110,YOU GOTTA BELIEVE OLDER CH ILD ADOPTION AND PERMANENCY MO,BROOKLYN,6148.0,YOU GOTTA BELIEVE! THE OLDER CHILD ADOPTION & PERMANENCY MOVEMENT,7/13/95,YOU GOTTA BELIEVE OLDER CH ILD ADOPTION AND PERMANENCY MO,0.904347826,1.0
111,,114,BROOKLYN CHILDREN BASEBALLBAS KETBALL ASSOCIATION,,701.0,"BROOKLYN CHILDREN BASEBALL/BASKETBALL ASSN., INC.",6/23/94,BROOKLYN CHILDREN BASEBALLBAS KETBALL ASSOCIATION,0.9010989009999999,1.0
112,112963180.0,115,BROOKLYN PARENTS FOR PEACE,BROOKLYN,740.0,"BROOKLYN PARENTS FOR PEACE, INC.",7/14/88,BROOKLYN PARENTS FOR PEACE,1.0,1.0
116,205332038.0,119,FOUR BOROUGH NEIGHBORHOOD PRESERVATION,,1917.0,FOUR BOROUGHS NEIGHBORHOOD PRESERVATION ALLIANCE CORPORATION,6/2/06,FOUR BOROUGH NEIGHBORHOOD PRESERVATION,0.88372093,1.0
119,383719653.0,122,HELLENIC CLASSICAL CHARTER,,5131.0,"THE HELLENIC CULTURAL CENTER, INC.",7/7/95,HELLENIC CLASSICAL CHARTER,0.72,1.0
120,113338946.0,123,HUMAN CARE SERVICES FOR FAMILIES AND CHILDREN,NEW YORK,2418.0,"HUMAN CARE SERVICES FOR FAMILIES & CHILDREN, INC.",9/30/96,HUMAN CARE SERVICES FOR FAMILIES AND CHILDREN,0.953488372,1.0
127,421650478.0,130,CHINATOWN PARTNERSHIP DEVELOPMENT,,1023.0,CHINATOWN PARTNERSHIP LOCAL DEVELOPMENT CORPORATION,10/18/04,CHINATOWN PARTNERSHIP DEVELOPMENT,0.916666667,1.0
128,113560625.0,131,NEW IMMIGRANT COMMUNITY EMPOWERMENT NICE,,3312.0,"NEW IMMIGRANT COMMUNITY EMPOWERMENT, INC.",7/21/00,NEW IMMIGRANT COMMUNITY EMPOWERMENT NICE,0.933333333,1.0
129,43629010.0,132,LOCAL DEVELOPMENT OF LAURELTON ROSEDALE AND SPRINGFIELD GARDENS,,5250.0,"THE LOCAL DEVELOPMENT CORPORATION OF LAURELTON, ROSEDALE AND SPRINGFIELD GARDENS",3/20/02,LOCAL DEVELOPMENT OF LAURELTON ROSEDALE AND SPRINGFIELD GARDENS,1.0,1.0
139,,142,COUNCIL OF BROOKLYN,,2044.0,"GARAGE COUNCIL OF BROOKLYN, INC.",12/8/31,COUNCIL OF BROOKLYN,0.8444444440000001,1.0
141,113101610.0,144,ANTIOCH COMMUNITY SERVICES,BROOKLYN,289.0,"ANTIOCH COMMUNITY SERVICES, INC.",8/13/91,ANTIOCH COMMUNITY SERVICES,1.0,1.0
144,132875743.0,148,STRUCTURED EMPLOYMENT ECONOMIC DEVELOPMENT,NEW YORK,4585.0,STRUCTURED EMPLOYMENT ECONOMIC DEVELOPMENT CORPORATION,2/28/77,STRUCTURED EMPLOYMENT ECONOMIC DEVELOPMENT,1.0,1.0
145,113048411.0,149,CATHOLIC MIGRATION OFFICE,,881.0,"CATHOLIC MIGRATION SERVICES, INC.",4/12/82,CATHOLIC MIGRATION OFFICE,0.846153846,1.0
146,112036191.0,150,MARY MCLEOD BETHUNE DAY CARE CENTER,BROOKLYN,2988.0,"MARY MCLEOD BETHUNE DAY CARE CENTER, INC.",12/29/64,MARY MCLEOD BETHUNE DAY CARE CENTER,1.0,1.0
149,203683193.0,153,DEMOCRACY PREP CHARTER SCHOOL,,1490.0,DEMOCRACY PREP PUBLIC SCHOOLS INC.,8/25/05,DEMOCRACY PREP CHARTER SCHOOL,0.793103448,1.0
151,113235349.0,155,CITY UNIVERSITY OF NY SCHOOL OF LAW FOUNDATION,FLUSHING,4927.0,"THE CITY UNIVERSITY OF NEW YORK SCHOOL OF LAW FOUNDATION, INC.",8/16/94,CITY UNIVERSITY OF NY SCHOOL OF LAW FOUNDATION,0.93877551,1.0
154,136120404.0,158,GRADUATE CENTER FOUNDATION,NEW YORK,5095.0,"THE GRADUATE CENTER FOUNDATION, INC.",12/19/83,GRADUATE CENTER FOUNDATION,1.0,1.0
158,113100073.0,162,EUROPEAN CHILD CARE DCC,BROOKLYN,1731.0,"EUROPEAN CHILD CARE DAY CARE CENTER, INC.",2/27/92,EUROPEAN CHILD CARE DCC,0.793103448,1.0
159,133593810.0,163,BEGINNING WITH CHILDREN FOUNDATION,NEW YORK,498.0,"BEGINNING WITH CHILDREN FOUNDATION, INC.",9/10/90,BEGINNING WITH CHILDREN FOUNDATION,1.0,1.0
160,134060809.0,164,BODEGA ASSOCIATION OF UNITED STATES,,4803.0,"THE BODEGA ASSOCIATION OF THE UNITED STATES, INC.",5/14/99,BODEGA ASSOCIATION OF UNITED STATES,1.0,1.0
165,,170,ACTION BY CONGREGATIONS TOGETH ER FOR CHILDREN,,91.0,"ACT* FOR CHILDREN-*ACTION BY CONGREGATIONS TOGETHER FOR CHILDREN, INC.",9/18/03,ACTION BY CONGREGATIONS TOGETH ER FOR CHILDREN,0.833333333,1.0
166,,171,CARL C ICAHN CS BRONX NORTH,,4862.0,THE CARL C. ICAHN FOUNDATION,8/23/82,CARL C ICAHN CS BRONX NORTH,0.6,1.0
80,,83,HERBERT H LEHMAN COLLEGE,,2315.0,"HERBERT H. LEHMAN COLLEGE FOUNDATION, INC.",1/18/83,HERBERT H LEHMAN COLLEGE,0.813559322,1.0
77,,80,RF OF CUNY ON BEHALF OF BRONX COMMUNITY COLLEGE,,5065.0,"THE FRIENDS OF BRONX COMMUNITY COLLEGE, INC.",3/23/78,RF OF CUNY ON BEHALF OF BRONX COMMUNITY COLLEGE,0.716049383,1.0
73,112665242.0,76,ST ANNS WAREHOUSE,BROOKLYN,4442.0,"ST. ANN'S WAREHOUSE, INC.",3/16/83,ST ANNS WAREHOUSE,0.9714285709999999,1.0
71,,74,NEW HORIZONS ADULT EDUCATION PROGRAM,,3309.0,"NEW HORIZONS ADULT EDUCATION PROGRAM, INC.",10/2/80,NEW HORIZONS ADULT EDUCATION PROGRAM,1.0,1.0
3,134112913.0,6,FRIENDS OF HUDSON RIVER PARK,,1978.0,"FRIENDS OF HUDSON RIVER PARK, INC.",6/29/99,FRIENDS OF HUDSON RIVER PARK,1.0,1.0
4,133749587.0,7,FRIENDS OF DAG HAMMARSKJOLD PLAZA,NEW YORK,1964.0,FRIENDS OF DAG HAMMARSKJOLD PLAZA INC.,11/30/93,FRIENDS OF DAG HAMMARSKJOLD PLAZA,1.0,1.0
11,,14,HAMMEL TENANTS LEAGUE,,2207.0,"HAMMEL TENANTS LEAGUE, INC.",10/31/56,HAMMEL TENANTS LEAGUE,1.0,1.0
12,,15,HOMEFIRST,,2367.0,"HOMEFIRST LHCSA, INC.",3/8/06,HOMEFIRST,0.75,1.0
13,,16,HOUSING WORKS ATT ERROL A CHINLOY,,2400.0,"HOUSING WORKS THRIFT SHOP, INC.",8/5/91,HOUSING WORKS ATT ERROL A CHINLOY,0.620689655,1.0
15,611472746.0,18,ISAMU NOGUCHI FOUNDATION AND GARDEN MUSEUM,,5174.0,"THE ISAMU NOGUCHI FOUNDATION, INC.",11/6/67,ISAMU NOGUCHI FOUNDATION AND GARDEN MUSEUM,0.727272727,1.0
16,112725033.0,19,ITALIAN OPERA,BROOKLYN,5178.0,"THE ITALIAN OPERA COMPANY, INC.",7/19/88,ITALIAN OPERA,0.8666666670000001,1.0
17,112859975.0,20,ITALIC INSTITUTE OF AMERICA,FLORAL PARK,2560.0,ISLAMIC INSTITUTE OF AMERICA INC.,12/6/93,ITALIC INSTITUTE OF AMERICA,0.9090909090000001,1.0
18,112482609.0,21,JAMAICA ESTATES HOLLISWOOD LITTLE LEAGUE,DOUGLASTOWN,2597.0,"JAMAICA ESTATES - HOLLISWOOD LITTLE LEAGUE, INC.",2/6/61,JAMAICA ESTATES HOLLISWOOD LITTLE LEAGUE,1.0,1.0
19,113340969.0,22,JAMAICA HOSPITAL MEDICAL CENTER DIAGNOSTIC AND,JAMAICA,5181.0,THE JAMAICA HOSPITAL MEDICAL CENTER DIAGNOSTIC AND TREATMENT CENTER CORPORATION,12/26/95,JAMAICA HOSPITAL MEDICAL CENTER DIAGNOSTIC AND,0.8440366970000001,1.0
21,111633484.0,24,EDITH AND CARL MARKS JEWISH COMMUNITY HOUSE OF BENSONHURST,BROOKLYN,1629.0,"EDITH AND CARL MARKS JEWISH COMMUNITY HOUSE OF BENSONHURST, INC.",1/7/26,EDITH AND CARL MARKS JEWISH COMMUNITY HOUSE OF BENSONHURST,1.0,1.0
26,,29,MARTHA GRAHAM SCHOOL OF,,5271.0,"THE MARTHA GRAHAM SCHOOL OF CONTEMPORARY DANCE, INC.",10/16/56,MARTHA GRAHAM SCHOOL OF,0.7076923079999999,1.0
33,132813350.0,36,GREENHOPE SERVICES FOR WOMEN,NEW YORK,2158.0,"GREENHOPE SERVICES FOR WOMEN, INC.",6/4/75,GREENHOPE SERVICES FOR WOMEN,1.0,1.0
35,133716492.0,38,RAINBOW AFTER SCHOOL PROGRAM,BRONX,3938.0,RAINBOW AFTER SCHOOL PROGRAM INC.,6/30/93,RAINBOW AFTER SCHOOL PROGRAM,1.0,1.0
170,710967724.0,175,CROSSROADS UNLIMITED,,1428.0,"CROSSROADS UNLIMITED, INC.",5/24/04,CROSSROADS UNLIMITED,1.0,1.0
37,112883503.0,40,SALVADORI CENTER,NEW YORK,4184.0,SALVADORI CENTER LTD.,7/14/87,SALVADORI CENTER,0.8888888890000001,1.0
42,,45,TABERNACLE OF DELIVERANCE CDC,,1831.0,"FIRST TABERNACLE OF DELIVERANCE, INC.",8/15/67,TABERNACLE OF DELIVERANCE CDC,0.833333333,1.0
46,133911827.0,49,RYANCHELSEACLINTON COMMUNITY HEALTH CENTER,NEW YORK,4153.0,"RYAN/CHELSEA-CLINTON COMMUNITY HEALTH CENTER, INC.",10/9/96,RYANCHELSEACLINTON COMMUNITY HEALTH CENTER,0.9767441859999999,1.0
48,136178558.0,51,WORKMENS CIRCLEARBETER RING,NEW YORK,5632.0,"THE WORKMEN'S CIRCLE/ARBETER RING, INCORPORATED",5/31/63,WORKMENS CIRCLEARBETER RING,0.7826086959999999,1.0
49,,52,MINKWON CENTER FOR COMMUNITY ACIONS,,3085.0,"MINKWON CENTER FOR COMMUNITY ACTION, INC.",6/7/85,MINKWON CENTER FOR COMMUNITY ACIONS,0.9714285709999999,1.0
52,161759590.0,55,LSNYBRONX,,2913.0,LSNY-BRONX CORPORATION,12/18/03,LSNYBRONX,0.947368421,1.0
54,133277651.0,57,BROOKLYN BRIDGE PARK CONSERVANCY,BROOKLYN,695.0,"BROOKLYN BRIDGE PARK CONSERVANCY, INC.",3/13/85,BROOKLYN BRIDGE PARK CONSERVANCY,1.0,1.0
55,,58,BROOKLYN CLUB OF NATIONAL ASSOCOF NEGRO BUSINESS,,4834.0,"THE BROOKLYN CLUB OF THE NATIONAL ASSOCIATION OF NEGRO BUSINESS AND PROFESSIONAL WOMEN'S CLUB, INC.",1/27/84,BROOKLYN CLUB OF NATIONAL ASSOCOF NEGRO BUSINESS,0.721804511,1.0
